22806:17,58,302,8,29,76,301,650,6,508
2505:17,58,654,616,76,29,84,518,542,289
22807:17,719,168,76,236,289,238,225,2318,1050
2510:17,76,354,301,327,32,500,358,1460,429
36210:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2515:17,650,58,302,616,654,226,138,285,224
12662:17,302,8,654,616,76,29,84,58,15
36216:17,76,361,866,650,2139,168,70,508,2579
2518:76,17,866,361,81,698,40,354,8,1069
12663:17,76,866,29,81,70,224,736,361,262
22808:17,76,616,302,8,70,84,58,226,508
12669:17,302,654,29,58,866,650,239,224,354
36221:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
12676:17,1410,245,76,301,1119,8,327,84,698
2520:17,302,616,654,84,76,58,564,650,15
12700:17,1913,866,81,226,1002,168,2848,353,710
22823:76,226,17,168,564,58,8,866,84,698
12701:17,84,302,1102,616,654,76,564,101,542
2521:302,654,84,616,354,8,866,29,736,58
36225:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
12723:17,654,8,866,226,710,262,947,840,931
2524:17,302,654,616,866,76,58,6,8,363
12725:17,58,302,654,866,236,650,70,901,1102
22824:17,302,654,29,650,616,58,224,542,15
36242:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2536:17,302,76,8,542,518,289,6,15,84
12739:17,58,76,616,70,518,302,81,61,654
22825:245,239,1245,1405,1099,4268,495,1471,2121,4919
2541:302,654,84,58,8,76,518,354,29,866
12753:17,302,654,58,616,650,84,29,8,301
22835:17,302,654,29,616,58,361,84,76,1102
36258:81,226,508,219,2548,698,2139,986,1002,40
2547:17,654,76,616,650,302,866,354,29,1245
22844:17,302,616,29,650,289,301,8,322,76
22850:17,302,654,866,84,899,70,1102,58,361
12754:8,508,245,327,61,32,62,2030,4268,146
36261:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2553:76,17,226,866,873,947,70,564,508,301
12761:17,76,564,650,2139,901,224,361,285,238
22851:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
12766:81,17,70,616,226,508,138,361,3423,2548
36268:17,650,70,564,226,138,2548,861,32,873
36313:17,302,58,616,29,654,650,76,162,6
12767:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
22862:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
12773:866,302,500,70,654,76,262,873,8,2139
2558:76,81,17,901,238,616,70,8,84,986
22863:76,17,616,564,866,302,238,698,262,873
36315:17,302,84,76,616,301,508,736,58,8
22867:17,245,616,866,84,81,431,301,15,327
2560:616,58,84,29,76,354,866,1102,564,15
22872:70,899,65,81,226,931,947,378,190,131
12779:17,654,76,58,81,138,65,568,1344,168
36319:17,441,76,81,15,70,1002,508,245,8
22873:17,1102,654,650,518,8,354,302,616,58
12780:17,76,616,224,719,363,861,873,1382,364
22887:17,8,76,564,40,542,226,15,861,2512
12794:866,564,138,899,61,698,2139,500,1344,1099
2563:302,654,58,76,84,564,15,861,101,29
22888:17,8,650,84,58,6,1102,29,616,866
12795:17,29,654,616,76,650,224,354,138,6
36330:17,302,58,8,616,84,654,564,29,1102
2573:616,58,29,84,1102,518,354,866,224,861
12796:76,17,302,866,81,361,698,826,2139,168
2591:17,58,616,654,302,29,84,861,76,542
22893:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2596:17,302,654,58,616,84,29,1102,861,518
36342:17,616,58,302,76,650,224,542,8,84
12799:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2597:17,500,2139,70,542,899,986,3423,119,780
12804:17,302,518,76,508,947,15,698,70,986
2601:17,302,84,1102,866,301,29,361,6,273
22901:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2604:17,76,616,70,986,564,1069,226,508,899
36355:17,302,654,616,58,29,226,6,568,1023
22903:17,29,616,138,654,76,84,650,70,354
36358:76,302,564,29,650,394,356,378,15,285
12807:76,17,361,238,866,2139,81,1382,70,533
2611:302,1119,84,654,899,58,245,8,787,354
12811:17,302,654,84,70,361,76,354,58,2162
22906:17,302,616,654,58,564,238,84,1196,224
12836:17,302,616,76,84,58,6,81,289,518
22936:76,17,302,866,81,70,698,2139,168,719
36375:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2612:17,302,654,58,76,542,518,15,29,81
12841:76,8,302,2139,698,29,81,500,378,224
36385:495,2593,16191,2169,22484,26528,4189,21627,24378,2945
22949:76,2512,495,1352,1460,3789,661,2677,3177,106
2615:8,76,84,29,518,650,301,861,1102,6
12852:17,302,616,736,58,866,236,29,564,224
2625:17,76,226,866,986,15,61,861,500,1462
22979:17,2292,616,500,81,226,650,302,76,361
12860:654,866,76,29,616,361,289,650,301,70
22983:17,654,616,58,564,354,70,650,289,285
36393:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2626:302,616,84,76,866,301,354,6,736,138
12885:302,654,58,616,29,650,84,8,354,138
12892:58,302,616,76,224,654,354,8,301,236
2634:17,58,302,616,654,76,8,518,15,84
12898:17,58,654,302,616,15,70,62,8,354
22986:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2636:654,29,84,58,354,866,8,736,650,564
36418:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2639:17,302,508,518,654,76,226,15,866,70
23000:17,76,866,302,354,226,2265,61,650,2139
36419:17,500,2139,70,542,899,986,3423,119,780
36420:58,17,616,285,654,301,84,698,81,70
12902:76,17,70,226,361,238,866,533,2139,81
36468:17,302,58,654,76,6,138,866,650,3234
23040:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2650:17,8,302,70,654,76,354,1102,616,58
12912:17,76,84,354,866,301,650,736,70,285
36470:2265,76,866,81,226,40,2848,826,2292,1730
2661:17,302,616,84,58,76,8,654,518,1102
12918:17,302,616,29,301,650,76,736,564,518
36471:17,866,76,2139,58,698,81,986,901,226
12928:17,84,2162,70,875,654,616,736,182,518
2663:17,302,899,431,224,354,931,48,101,262
23044:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
12931:17,302,654,616,301,29,354,650,289,76
2666:17,616,58,654,302,29,6,650,285,84
36488:17,58,238,409,486,901,1245,2030,859,225
12934:616,17,654,302,76,58,542,84,15,568
2676:17,654,302,616,58,76,8,542,354,138
36499:1913,17,76,866,81,2139,2848,254,535,347
23055:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2689:17,654,616,58,302,76,650,542,564,15
36508:17,654,302,76,650,58,8,84,29,542
12939:17,616,654,76,302,226,58,1382,508,70
2693:790,866,650,508,327,1119,1558,5303,7146,3241
12956:17,302,616,236,654,58,8,363,32,81
23057:76,17,302,616,70,81,1410,8,654,542
36561:302,76,58,8,273,1245,190,1550,2618,3
12967:17,76,58,224,29,302,81,101,654,289
23073:70,899,65,81,226,931,947,378,190,131
12970:866,182,899,1245,116,962,696,1324,2467,12218
2708:17,302,654,616,58,84,8,650,1102,301
36563:17,654,224,81,238,650,302,70,327,873
23099:70,226,495,5767,3137,1884,2967,140,4671,7680
12985:17,654,302,542,8,84,29,787,76,138
2709:17,654,302,616,8,245,518,542,61,58
12986:226,736,719,5738,2265,2292,1913,2414,1326,2318
2713:17,8,302,616,58,76,84,650,1102,508
12991:17,76,8,84,236,81,226,508,616,58
36564:81,986,226,8,698,500,70,224,542,138
23110:495,2593,177,16191,11497,22484,26528,4189,21627,24378
12998:17,654,616,58,302,29,1550,301,8,236
36585:76,564,226,866,698,40,736,361,238,719
23111:70,564,736,168,2265,96,2326,2292,1913,2414
2715:76,81,564,984,698,1460,2139,616,358,986
13004:17,76,564,40,500,8,866,2139,70,226
36595:17,302,654,58,650,591,8,866,564,542
23112:17,500,2139,70,542,899,986,3423,119,780
2716:17,302,616,81,8,84,542,226,58,70
13019:17,302,616,542,262,76,2139,500,40,285
36607:17,866,84,650,226,361,495,774,533,2021
23113:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2727:58,29,616,1102,354,84,301,76,866,736
36620:76,1352,650,1527,226,10041,840,189,698,4825
23114:17,81,508,500,140,226,1535,361,3423,327
13024:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2730:17,616,654,76,8,84,518,58,15,70
36642:17,182,483,2512,495,3711,696,10850,2593,11504
23127:17,302,654,616,58,84,245,8,32,101
2731:616,84,29,354,866,76,650,1102,301,361
13025:285,495,2593,16191,22484,26528,4189,21627,24378,2945
36656:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
13039:17,866,76,361,654,226,508,533,354,736
23133:17,654,302,58,84,616,518,650,70,8
2734:17,564,76,616,654,58,518,302,736,8
23183:76,81,168,40,8,698,564,719,901,224
2735:76,226,508,1712,1527,3107,650,70,378,4825
36689:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
13040:81,302,17,226,70,58,84,76,542,29
2737:17,654,58,301,70,138,616,650,1196,354
23208:17,302,58,542,245,518,61,654,32,354
2745:17,302,76,736,84,70,354,1102,138,2265
23221:17,654,650,354,29,302,899,1245,58,361
13050:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
36696:669,495,2593,8322,16965,16191,9674,22484,13077,26528
23229:17,866,2139,986,698,358,226,361,238,236
23234:8,508,157,698,4755,986,1352,3288,2265,429
2746:17,76,508,698,40,302,564,654,616,358
23244:17,58,302,654,226,986,508,6,899,698
13060:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
36708:17,65,1382,486,378,1245,3704,3101,495,1568
2748:76,17,654,564,8,518,508,327,245,301
23252:4308,495,11008,2593,12968,16191,2856,22484,11577,7940
2756:302,616,58,654,76,650,8,84,301,736
13062:17,8,518,84,76,302,654,564,650,1102
36723:495,2593,16191,12699,22484,8611,59582,26528,4189,21627
2760:29,76,84,650,138,899,1102,301,70,8
13071:508,1527,76,3107,1352,84,81,500,378,226
23254:17,654,616,245,8,866,363,32,650,94
36727:986,495,3423,2917,4048,7228,5122,16404,848,2593
2776:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
36730:17,224,225,76,616,554,518,508,398,238
13080:302,29,70,1405,495,1790,774,357,4919,188
2799:17,866,654,8,262,947,931,719,8928,4755
23255:495,4194,2593,16191,33285,26712,22484,26528,4189,21627
2802:76,302,70,654,616,58,899,29,65,81
13081:654,76,84,8,650,736,6,138,1102,301
13087:17,76,542,302,81,564,654,508,616,429
36790:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
23277:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
13092:302,616,58,8,736,518,289,866,84,29
36797:17,302,8,616,654,70,866,84,65,361
2803:495,347,670,14237,11718,2593,16191,19829,22484,26528
13094:17,302,654,616,58,866,650,81,70,542
36902:17,564,76,40,866,81,70,2512,262,500
2804:224,301,654,354,138,84,29,1245,226,508
23311:495,2593,16191,22484,26528,4189,21627,8518,24378,2945
13106:81,70,564,736,245,62,986,409,486,1344
36948:17,302,654,8,58,76,650,29,616,518
2805:17,616,302,81,518,654,542,58,15,8
13109:76,17,564,81,301,238,650,873,70,986
36960:17,84,654,65,238,8,866,70,518,224
13110:76,17,564,650,302,81,901,238,8,866
23323:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2812:302,654,8,76,736,354,650,29,289,138
23335:17,533,327,1131,4755,3034,1790,294,2021,1460
2815:70,564,719,654,168,984,650,2139,81,1682
36961:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
13116:17,302,8,76,238,508,327,226,698,70
13152:17,654,866,84,58,361,1102,736,76,616
2827:17,58,84,616,8,302,650,76,1102,518
23340:17,302,654,616,8,15,29,564,1102,58
13153:302,866,698,76,654,2139,616,361,84,650
2831:654,58,84,8,29,76,354,866,138,736
23367:17,302,654,76,616,866,29,138,301,58
36966:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
13177:17,29,302,76,866,84,1550,518,542,301
2846:654,302,616,76,84,518,29,650,101,301
23382:302,48,654,70,84,875,616,182,866,650
13179:70,564,736,168,2265,96,2326,2292,1913,2414
2848:17,616,76,654,84,29,518,8,736,289
36979:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
23399:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
13192:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
23408:81,17,58,986,262,70,542,226,508,285
13195:17,302,76,224,81,61,616,8,29,650
2853:698,262,495,2326,5738,1205,463,827,4444,3081
37050:17,654,58,650,508,301,15,101,285,238
2854:84,654,70,736,354,518,1119,302,76,65
23423:17,76,441,81,8,15,70,564,654,1002
2857:17,650,302,94,70,353,654,224,354,226
13226:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
23433:654,354,29,8,76,1102,70,947,138,736
37053:669,495,2593,8322,16191,22484,26528,45886,4189,21627
13233:17,302,76,616,58,654,564,84,29,289
2858:17,76,84,29,736,650,138,1102,866,354
2861:17,81,70,542,354,226,508,327,363,65
23448:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2871:70,518,189,226,899,245,32,787,873,1382
13259:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
37054:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
23452:17,302,616,29,650,8,564,736,289,76
2907:302,654,84,58,70,650,76,1102,138,616
13264:654,616,302,8,76,84,354,650,58,101
37058:17,866,70,650,84,736,302,354,1102,2265
2912:76,616,866,378,226,508,736,361,899,669
23458:17,76,564,508,302,654,429,301,901,866
2914:17,302,58,76,654,8,542,518,29,650
13269:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
37078:81,17,76,58,654,616,70,226,564,698
2924:17,76,866,650,81,70,226,168,236,710
13280:17,302,58,654,616,76,29,8,224,542
23464:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2925:17,76,81,226,8,302,564,866,698,650
37088:81,17,29,226,262,302,70,76,58,780
13285:17,70,81,327,986,378,168,780,1764,1730
13289:76,866,226,361,698,262,1119,409,901,398
23465:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
13295:302,76,654,650,29,84,8,861,518,542
37143:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2947:262,719,495,2275,385,1446,760,9417,752,3969
13296:302,226,866,70,542,508,924,361,787,500
37160:4755,76,1352,650,70,189,226,3107,508,2880
23498:518,238,902,1405,1535,656,45,1348,1804,495
2951:17,302,654,616,224,76,58,6,8,866
37165:17,84,518,302,138,736,81,564,363,616
37175:17,302,654,76,58,29,616,518,8,542
2959:17,616,224,302,225,76,238,650,554,518
13307:17,616,654,58,508,302,518,76,542,289
2960:17,654,302,616,84,32,29,81,70,564
23508:245,710,495,1539,2715,802,2880,1091,371,2593
13312:654,58,84,354,866,138,8,1102,224,76
2963:17,76,654,616,866,564,84,58,8,302
37177:495,2593,16191,22484,11576,26528,4189,21627,24378,2945
23514:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
13319:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2965:17,650,58,564,302,70,698,654,76,226
37178:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
2967:302,616,76,245,564,81,70,58,238,8
23542:495,2593,16191,24432,22484,26528,4189,21627,20091,24378
13325:17,76,302,70,669,616,58,1592,518,901
2970:17,616,302,654,58,76,8,84,29,650
13335:17,302,58,76,654,866,138,70,361,518
2977:17,302,616,8,84,378,650,245,654,58
37212:17,616,76,302,654,1102,101,6,8,84
23544:1352,4755,1527,378,3107,226,508,2880,262,500
37222:17,302,654,58,29,76,616,650,510,162
2981:29,76,866,84,650,301,8,361,1102,285
2989:17,76,8,302,866,354,654,84,616,650
13339:17,76,84,327,226,58,6503,289,8,9289
23548:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
37240:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
13353:17,302,500,226,138,70,654,508,140,3423
2990:17,654,226,8,866,84,1102,361,262,65
13367:76,168,564,226,698,262,873,2139,986,2318
23549:17,302,58,8,654,76,29,650,616,327
37255:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
23569:17,1102,84,302,500,138,736,8,698,650
3002:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
13375:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
3004:76,168,226,698,238,984,463,70,564,1326
13377:76,17,226,650,654,262,354,361,238,866
37266:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
23587:495,7211,2593,16191,22484,26528,4189,21627,24378,2945
23595:17,899,84,2162,70,1119,875,302,654,354
3011:654,616,70,101,1382,495,2121,1164,481,4249
23606:4755,17,508,1527,302,70,654,1352,226,378
13380:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
37272:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
3013:17,226,76,70,81,508,4755,302,564,32
37291:2548,650,4755,224,157,245,902,378,483,1352
23631:76,17,81,238,70,327,4671,1119,542,311
13387:17,302,76,616,327,554,947,70,40,224
23637:17,654,29,224,138,6,84,650,1102,322
3037:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
37308:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
23653:17,654,8,866,262,4755,947,8928,931,719
3038:76,17,84,8,650,302,866,262,81,70
3044:302,654,76,616,29,650,58,289,301,8
13392:302,17,654,76,616,58,866,84,650,698
3070:17,866,70,361,564,736,285,1069,873,409
13414:302,654,866,58,616,29,354,84,70,8
23670:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
37313:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
3081:17,354,650,302,654,616,84,81,94,1102
37342:17,302,654,58,76,29,6,650,8,866
23678:17,302,58,654,650,76,866,236,81,901
3100:302,616,76,29,736,650,866,354,8,6
23686:17,58,302,616,518,76,84,554,861,654
13425:17,302,76,361,289,245,363,500,273,859
3102:76,81,17,168,302,719,40,8,698,650
3105:17,302,654,58,518,84,650,76,301,101
13432:17,787,84,81,76,1102,327,866,29,650
37358:17,654,302,58,616,650,84,29,1102,70
13434:302,245,654,301,15,48,3207,8,84,1119
23692:17,76,616,564,518,8,302,654,224,226
3107:17,76,70,654,354,1023,2139,138,616,500
13435:81,17,361,40,866,546,29,70,564,226
23699:17,302,654,616,29,84,58,363,542,1102
3110:17,76,81,58,70,327,262,65,302,654
37380:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
3111:58,302,654,616,76,101,736,650,138,8
37389:76,17,168,81,262,873,986,901,2265,429
3113:17,224,654,76,225,518,354,508,97,285
13436:17,302,58,226,29,81,70,245,518,654
23711:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
13444:17,226,866,654,616,8,302,899,76,138
3121:8,361,70,861,81,1119,236,101,899,322
23714:17,302,654,76,616,58,650,6,8,866
37398:495,709,2593,16191,2401,22484,26528,30995,4189,21627
3125:17,302,654,866,84,70,616,58,354,29
13445:17,58,8,654,302,70,84,301,650,224
37399:17,226,508,70,564,354,669,262,1119,358
37404:17,866,302,654,8,650,2139,1102,236,787
23735:302,654,358,70,226,62,2139,500,40,901
37443:17,76,238,866,226,48,899,698,873,554
3126:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
23751:76,17,564,654,8,866,508,698,262,947
13447:495,2593,11404,16191,22484,26528,22182,4189,21627,24378
23779:17,654,15,650,302,568,70,518,76,301
13459:76,17,226,2139,564,361,302,698,8,866
23785:17,8,654,76,508,866,84,302,518,354
13464:76,17,168,81,238,719,226,698,1326,616
37446:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
23827:17,226,262,3423,780,3137,899,2265,2241,698
3129:302,616,76,8,84,542,564,1102,518,29
13466:17,70,302,76,616,58,84,81,1382,986
3139:17,361,654,29,70,736,61,358,1462,2265
13467:17,302,654,508,616,58,8,866,650,70
3144:17,76,302,226,698,354,564,518,866,650
23828:17,70,866,29,361,840,262,239,225,1069
13469:654,84,58,866,70,354,1102,616,301,8
37480:17,302,616,58,8,84,564,518,508,138
3152:17,302,8,58,616,84,654,76,650,327
23847:17,546,5975,294,1397,4889,3789,4825,306,8772
13470:17,518,8,650,322,236,1119,902,1462,119
37501:70,226,500,495,2593,16191,22484,26528,4189,21627
3166:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
13504:302,58,76,29,616,354,84,899,8,866
23865:495,2593,16191,22484,26528,4189,21627,24378,2945,20892
37515:70,899,65,81,226,931,947,378,190,131
37516:17,302,654,58,650,591,8,866,564,542
13506:17,302,654,58,84,616,301,285,866,354
3167:17,76,302,564,654,616,500,70,361,542
13511:302,84,654,76,616,29,8,58,354,650
23872:17,302,76,508,58,8,84,29,650,2139
37521:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
13525:495,3034,7926,2593,19188,1397,13049,13108,16191,857
3169:654,616,8,58,518,302,76,15,542,84
23895:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
13526:76,226,564,1460,1326,669,162,358,378,931
3170:17,58,650,873,986,301,736,899,1099,698
37523:70,285,899,698,358,986,2030,1535,2618,146
13530:17,899,986,3423,119,780,131,2265,1499,2241
3172:17,302,76,616,29,162,70,564,654,138
13533:17,654,302,616,101,650,285,76,301,322
3176:58,84,616,866,76,650,354,70,301,138
23907:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
37530:65,931,119,429,1764,495,875,2955,1539,3304
3183:17,654,76,616,866,70,58,138,354,29
23919:17,302,84,866,654,947,354,1102,8,363
13534:495,2593,16191,22484,26528,4189,21627,42665,24378,2945
3184:17,302,654,76,81,354,226,70,245,301
13535:17,866,81,3196,508,4755,361,157,698,3307
37570:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
23923:17,302,654,58,616,76,650,29,84,542
13564:17,76,564,224,866,302,616,736,61,650
23934:17,302,8,29,736,58,84,363,873,554
13568:17,302,81,518,238,245,2139,1196,986,931
3193:58,8,76,518,354,138,866,289,285,6
23943:616,17,302,654,58,8,84,861,76,650
37585:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
